instrument_name,funding_rate,funding_time
BTC-USDT-SWAP,-0.0000144662237659,1763913600000
BTC-USDT-SWAP,0.0000094534137043,1763942400000
BTC-USDT-SWAP,3.08968508E-7,1763971200000
BTC-USDT-SWAP,0.0000012752652456,1764000000000
BTC-USDT-SWAP,-0.0000310020541289,1764028800000
BTC-USDT-SWAP,-0.0000055803655123,1764057600000
BTC-USDT-SWAP,-0.0000175732368621,1764086400000
BTC-USDT-SWAP,-0.0000085030604203,1764115200000
BTC-USDT-SWAP,0.0000390069037912,1764144000000
BTC-USDT-SWAP,-0.0000026904453729,1764172800000
BTC-USDT-SWAP,-0.0000328296639169,1764201600000
BTC-USDT-SWAP,-0.0000481320193476,1764230400000
BTC-USDT-SWAP,0.000020164055648,1764259200000
BTC-USDT-SWAP,0.0000398122884152,1764288000000
BTC-USDT-SWAP,-0.0000248575351615,1764316800000
BTC-USDT-SWAP,-0.0000259107594352,1764345600000
BTC-USDT-SWAP,-0.0000244400410111,1764374400000
BTC-USDT-SWAP,0.000029309174804,1764403200000
BTC-USDT-SWAP,0.0000059169427636,1764432000000
BTC-USDT-SWAP,0.0000503531385804,1764460800000
BTC-USDT-SWAP,0.0000387257698794,1764489600000
BTC-USDT-SWAP,0.0000030252997618,1764518400000
BTC-USDT-SWAP,-0.0000454168275563,1764547200000
BTC-USDT-SWAP,0.0000878547437873,1764576000000
BTC-USDT-SWAP,0.0000268552249014,1764604800000
BTC-USDT-SWAP,-0.0000241854584761,1764633600000
BTC-USDT-SWAP,-0.0000517073219073,1764662400000
BTC-USDT-SWAP,-0.0000102990770661,1764691200000
BTC-USDT-SWAP,0.0000269186109393,1764720000000
BTC-USDT-SWAP,0.0000535702956953,1764748800000
BTC-USDT-SWAP,-0.0000043483163406,1764777600000
BTC-USDT-SWAP,1.042539944E-7,1764806400000
BTC-USDT-SWAP,0.0000224451591708,1764835200000
BTC-USDT-SWAP,0.0000246563561454,1764864000000
BTC-USDT-SWAP,-0.0000104776839236,1764892800000
BTC-USDT-SWAP,0.0000272714649899,1764921600000
BTC-USDT-SWAP,0.0000046204606211,1764950400000
BTC-USDT-SWAP,0.0000084696012699,1764979200000
BTC-USDT-SWAP,-0.0000468624792773,1765008000000
BTC-USDT-SWAP,-0.0000062842857432,1765036800000
BTC-USDT-SWAP,0.0000152626940595,1765065600000
BTC-USDT-SWAP,0.0000068212126887,1765094400000
